emp_no,first_name,last_name,dept_name
15248,Edwin,Baar,Sales
15253,Ayonca,Pardalos,Sales
15258,Guther,Karcich,Sales
15269,Eric,Reghbati,Sales
15271,Shiv,Bernardeschi,Sales
15278,Adam,Rohrbach,Sales
15292,Miyeon,Lammel,Sales
15295,Lobel,Peak,Sales
15312,Deniz,Linnainmaa,Sales
15312,Deniz,Linnainmaa,Sales
15324,Ziya,Lunn,Sales
15329,Fan,Openshaw,Sales
15330,Jaroslava,Chinal,Sales
15334,Luerbio,Kuzuoka,Sales
15337,Masaru,Radivojevic,Sales
15343,Chaosheng,Luce,Sales
15354,Chikara,Nyrup,Sales
15365,Mikhail,Schiettecatte,Sales
15369,Premal,Penttonen,Sales
15370,Chuanyi,Nilsson,Sales
15370,Chuanyi,Nilsson,Sales
15372,Nahum,Broder,Sales
15375,Shuho,Manders,Sales
15377,Shugo,Aumann,Sales
15382,Alassane,Siegrist,Sales
15386,Genki,Sambasivam,Sales
15392,Pradeep,Markovitch,Sales
15408,Maik,Penttonen,Sales
15410,Wilmer,Kushner,Sales
15410,Wilmer,Kushner,Sales
15412,Huai,Thiria,Sales
15438,Constantijn,Munoz,Sales
15441,Arvind,Weisert,Sales
15452,Kazuhira,Weedman,Sales
15454,Hongzue,Cesareni,Sales
15470,Weiwu,Huhdanpaa,Sales
15474,Gilbert,Plumb,Sales
15479,Zhenbing,Soicher,Sales
15480,Kwok,Trogemann,Sales
15504,Kasturi,Alpin,Sales
15505,Collette,Mikschl,Sales
15510,Inderjeet,Sethi,Sales
15511,George,Kowalchuk,Sales
15518,Uno,Valtorta,Sales
15525,Masadi,Cherinka,Sales
15534,Guozhong,Grabner,Sales
15539,Shigeichiro,Spieker,Sales
15543,Mingdong,Staelin,Sales
15545,Masadi,Suri,Sales
15548,Sanjai,Caine,Sales
15548,Sanjai,Caine,Sales
15563,Constantino,Zykh,Sales
15565,True,Muchinsky,Sales
15566,Baoqiu,Azuma,Sales
15569,Rosalie,Garnick,Sales
15600,Mack,Perna,Sales
15601,Carrsten,Anily,Sales
15623,Vishu,Falby,Sales
15641,Jaana,Roisin,Sales
15651,Huan,Iwayama,Sales
15656,Mohammad,Schaaf,Sales
15666,Pintsang,Rothenberg,Sales
15682,Hiroyasu,Przulj,Sales
15687,Dekang,Ambroszkiewicz,Sales
15703,Chenye,Hanratty,Sales
15708,Reuven,Kushnir,Sales
15714,Troy,Bala,Sales
15715,Insup,Ibel,Sales
15715,Insup,Ibel,Sales
15726,Zhilian,Parascandalo,Sales
15728,Jaewon,Nooteboom,Sales
15739,Poorav,Bahr,Sales
15740,Stepehn,Pocchiola,Sales
15750,Arumugam,Bresenham,Sales
15753,Sanjay,Breugel,Sales
15753,Sanjay,Breugel,Sales
15762,Kien,Impagliazzo,Sales
15765,Tonny,Taubenfeld,Sales
15767,Baocai,Broomell,Sales
15769,Pranay,Oskamp,Sales
15788,Taegyun,Deyuan,Sales
15799,Manton,Gelosh,Sales
15809,Mingsen,Antonisse,Sales
15819,Magdalena,Rajcani,Sales
15819,Magdalena,Rajcani,Sales
15821,Aleksander,Antonakopoulos,Sales
15846,Bowen,Litecky,Sales
15861,Gio,Anido,Sales
15866,Angel,Seiwald,Sales
15866,Angel,Seiwald,Sales
15869,Guoxiang,Bala,Sales
15876,Munehiro,Vakili,Sales
15877,Yannik,Kroll,Sales
15880,Miquel,Dechter,Sales
15889,Sasan,Azumi,Sales
15892,Lunjin,Pettis,Sales
15901,Marsja,Fargier,Sales
15901,Marsja,Fargier,Sales
15902,Kazuhide,Stille,Sales
15905,DeForest,Petersohn,Sales
15911,Shaibal,Viele,Sales
15911,Shaibal,Viele,Sales
15912,Piyawadee,Cichocki,Sales
15920,Sanjit,Laurillard,Sales
15934,Kensyu,Shinomoto,Sales
15938,Garnik,Covnot,Sales
15942,Murthy,Rosca,Sales
15943,Yakkov,Demke,Sales
15943,Yakkov,Demke,Sales
15945,Hauke,Larfeldt,Sales
15946,Sham,Onuegbe,Sales
15948,Karoline,Versino,Sales
15955,Yuguang,Dratva,Sales
15971,Arumugam,Aloia,Sales
15977,King,Ballarin,Sales
15978,Kaijung,Wielonsky,Sales
15978,Kaijung,Wielonsky,Sales
15993,Yoshimitsu,Peir,Sales
16000,Marek,Demos,Sales
16018,Boutros,Papadias,Sales
16019,Chaoyi,Heystek,Sales
16019,Chaoyi,Heystek,Sales
16025,Doowon,Luce,Sales
16028,JiYoung,Takkinen,Sales
16033,Wayne,Spelt,Sales
16052,Maria,Rodham,Sales
16066,Marsha,Penn,Sales
16068,Leandro,Zongker,Sales
16076,Marko,Ebeling,Sales
16077,Kannan,Heemskerk,Sales
16086,Mohammad,Denos,Sales
16094,Berto,Rosar,Sales
16099,Mohan,Ferretti,Sales
16105,Alper,Tetzlaff,Sales
16126,Tse,Crabtree,Sales
16130,Kerryn,Belinskaya,Sales
16134,Annemarie,Chaudhuri,Sales
16138,Leucio,Krzyzanowski,Sales
16146,Cathie,Meriste,Sales
16154,Monique,Docker,Sales
16164,Janche,Kinley,Sales
16164,Janche,Kinley,Sales
16185,Marin,Winter,Sales
16192,Leandro,Sigstam,Sales
16192,Leandro,Sigstam,Sales
16201,Krassimir,Olano,Sales
16203,Mori,Kulisch,Sales
16212,Izaskun,Glinert,Sales
16222,Shaz,Thummel,Sales
16222,Shaz,Thummel,Sales
16227,Hitomi,Vural,Sales
16229,Ronnie,Lanzelotte,Sales
16230,Ung,Babu,Sales
16230,Ung,Babu,Sales
16233,Sushant,Baba,Sales
16234,Jacopo,Basart,Sales
16237,Slavian,Leaver,Sales
16246,Makato,Masaki,Sales
16252,Carrsten,Mattern,Sales
16255,Tomokazu,Ohori,Sales
16266,Mikhail,Sethi,Sales
16272,Shuho,Zeleznik,Sales
16272,Shuho,Zeleznik,Sales
16274,Sadun,Navazio,Sales
16302,Bedir,Speek,Sales
16324,Billie,Bazzichi,Sales
16331,Giap,Garnham,Sales
16337,Hironoby,Schaad,Sales
16341,Boutros,Fendler,Sales
16355,Nikolaos,Luca,Sales
16360,Sham,Jonsson,Sales
16364,Yifei,Gini,Sales
16365,Janalee,Mellouli,Sales
16373,Narain,Aseltine,Sales
16377,Duri,Stanger,Sales
16380,Zhilian,Chleq,Sales
16382,Chaoyi,Talmon,Sales
16383,Lidong,Czap,Sales
16388,Subhankar,Georgatos,Sales
16396,Guangming,Yoshimura,Sales
16397,Shimshon,Cusworth,Sales
16398,Limsoon,Krzyzanowski,Sales
16399,Apostol,Collette,Sales
16399,Apostol,Collette,Sales
16404,Rafols,Rabehasaina,Sales
16412,Moss,Tokunaga,Sales
16425,Idoia,Beerel,Sales
16438,Abdulla,Demeyer,Sales
16446,Jouko,Chinin,Sales
16447,Zhiguo,Savasere,Sales
16447,Zhiguo,Savasere,Sales
16448,Tsvetan,Zwicker,Sales
16453,Goncalo,Basart,Sales
16471,Bogdan,Birta,Sales
16478,Bedir,Wroclawski,Sales
16479,Jixiang,Eiter,Sales
16486,Sanjay,Perin,Sales
16487,Arunas,Yemenis,Sales
16490,Muzhong,Thiria,Sales
16491,Emdad,Radwan,Sales
16500,Elvis,Servieres,Sales
16504,Mong,Cromarty,Sales
16510,Mototsugu,Vecchio,Sales
16537,Weidon,Seiwald,Sales
16539,Gretta,Fetvedt,Sales
16546,Sangeeta,Lanphier,Sales
16549,Olivera,Thibadeau,Sales
16551,Sadegh,Ranon,Sales
16551,Sadegh,Ranon,Sales
16556,Mostafa,Hiltgen,Sales
16557,Fan,Majewski,Sales
16567,Hein,Senzako,Sales
16570,Uta,Matzen,Sales
16580,Masaru,Valiente,Sales
16607,Vishwani,Honglei,Sales
16608,Boguslaw,Greibach,Sales
16619,Arvind,Boguraev,Sales
16657,Yongdong,Heyers,Sales
16658,Florian,Soicher,Sales
16672,Georgi,Peris,Sales
16674,Duke,Takanami,Sales
16679,Domenick,Cummings,Sales
16679,Domenick,Cummings,Sales
16683,Hatem,Ghandeharizadeh,Sales
16706,Gad,Krone,Sales
16716,Ramachenga,Zumaque,Sales
16719,Sasan,Benantar,Sales
16723,Mohd,Randt,Sales
16729,Kirk,Broomell,Sales
16731,Domenico,Versino,Sales
16733,Zijian,Serna,Sales
16759,Vojin,Masaki,Sales
16759,Vojin,Masaki,Sales
16799,Shigeichiro,Bamford,Sales
16801,Gila,Strooper,Sales
16803,Ziva,Rohrbach,Sales
16806,Sreekrishna,Dayana,Sales
16806,Sreekrishna,Dayana,Sales
16808,Kiyokazu,Katiyar,Sales
16832,Mads,Binkley,Sales
16851,Leon,Stasinski,Sales
16852,Yefim,Fontet,Sales
16852,Yefim,Fontet,Sales
16858,Akeno,Gustavson,Sales
16862,JiYoung,Eppinger,Sales
16862,JiYoung,Eppinger,Sales
16864,Candido,Gecsel,Sales
16868,Gou,Vandervoorde,Sales
16869,Yakkov,Huttel,Sales
16871,Munir,Stiles,Sales
16875,Nikolaos,Radhakrishnan,Sales
16880,Honesty,Bresenham,Sales
16885,Ronghao,Stentiford,Sales
16897,Charlene,Ebeling,Sales
16910,Kazunori,Botman,Sales
16910,Kazunori,Botman,Sales
16919,Tesuya,Yurov,Sales
16921,Evgueni,Yeung,Sales
16929,Murthy,Burnard,Sales
16929,Murthy,Burnard,Sales
16954,Akhilish,Apsitis,Sales
16955,Sangeeta,Marrakchi,Sales
16969,Sanjit,Braccini,Sales
16986,Hirochika,Gecseg,Sales
16988,Xiong,Peron,Sales
16993,Hongzue,Dahlbom,Sales
16996,Shigenori,Millington,Sales
16999,Bezalel,Sadowsky,Sales
16999,Bezalel,Sadowsky,Sales
17012,Valdiodio,Petereit,Sales
17018,Berhard,Tasistro,Sales
17024,Ewing,Siepmann,Sales
17041,Nishit,Montemayor,Sales
17046,Fay,Kornyak,Sales
17047,Qingxiang,Rijsenbrij,Sales
17048,Christoph,Murthy,Sales
17055,Marin,Wixon,Sales
17063,Anoosh,Thiran,Sales
17066,Heping,Ruther,Sales
17068,Bodh,Gopalakrishnan,Sales
17068,Bodh,Gopalakrishnan,Sales
17072,Richara,Bala,Sales
17076,Gudjon,Hitomi,Sales
17076,Gudjon,Hitomi,Sales
17078,Gill,Hinsberger,Sales
17081,Weiru,Murtafg,Sales
17089,Rafail,Erman,Sales
17097,Cathie,Berztiss,Sales
17098,Xuedong,Gelosh,Sales
17101,Sandeepan,Compeau,Sales
17102,Radhika,Garnick,Sales
17103,Takahiro,Feldmann,Sales
17103,Takahiro,Feldmann,Sales
17112,Yuguang,Vickson,Sales
17112,Yuguang,Vickson,Sales
17120,Yifei,Polupanov,Sales
17125,Akhilish,Zweizig,Sales
17126,Matk,Schapire,Sales
17140,Mabhin,Schwabacher,Sales
17140,Mabhin,Schwabacher,Sales
17143,Ziyad,Munke,Sales
17146,Aemilian,Barbanera,Sales
17154,Aria,Milicia,Sales
17158,Danai,Vecchio,Sales
17158,Danai,Vecchio,Sales
17159,Quingbo,Mitchem,Sales
17160,Shay,Montemayor,Sales
17163,Yurii,Papsdorf,Sales
17185,Danai,Wilfing,Sales
17199,Vasilis,Guardalben,Sales
17204,Jacqueline,Erdmenger,Sales
17215,Junichi,Langford,Sales
17220,Lorien,Panwar,Sales
17222,Leen,Muchinsky,Sales
17224,Denis,Back,Sales
17235,Ronnie,Rissanen,Sales
17236,Matk,Merro,Sales
17245,Neven,Milicia,Sales
17260,Abdulah,Famili,Sales
17275,Shmuel,Danlos,Sales
17277,Arnd,Hopewell,Sales
17280,Xuejia,Merle,Sales
17285,Mario,Weiland,Sales
17293,Demin,Alpin,Sales
17294,Shrikanth,Pietrzykowski,Sales
17322,Candida,Fordan,Sales
17326,Arumugam,Ramsay,Sales
17327,Yongmin,Gihr,Sales
17329,Shaunak,Tyugu,Sales
17329,Shaunak,Tyugu,Sales
17336,Shigenori,Chaudhuri,Sales
17339,Fan,Mullainathan,Sales
17339,Fan,Mullainathan,Sales
17340,Yurii,Brookman,Sales
17352,Muneo,Katiyar,Sales
17355,Mingzeng,Weisert,Sales
17361,Macha,Griswold,Sales
17361,Macha,Griswold,Sales
17384,Youngkon,Nooteboom,Sales
17387,Shir,Serra,Sales
17396,Valeri,Henders,Sales
17397,Kenroku,Hardjono,Sales
17412,Leni,Vilarrasa,Sales
17416,Kitty,Rissanen,Sales
17428,Pantung,Keustermans,Sales
17436,Chirstian,Munawer,Sales
17448,Makato,Belinskaya,Sales
17448,Makato,Belinskaya,Sales
17468,Abdelghani,Irland,Sales
17470,Genevieve,Lichtner,Sales
17472,Murthy,Verhoeff,Sales
17478,Tuval,Merle,Sales
17487,Gully,Staudhammer,Sales
17489,Karlis,Vigier,Sales
17500,Jinya,Bratsberg,Sales
17505,Gunilla,Moffat,Sales
17507,Yurij,Turnbull,Sales
17512,Frederique,Hofmeyr,Sales
17512,Frederique,Hofmeyr,Sales
17516,Rosita,Dulli,Sales
17520,Shahab,Keohane,Sales
17539,Cathie,Uhrik,Sales
17544,Kien,Marletta,Sales
17552,Pradeep,Neiman,Sales
17556,Makato,Tsukuda,Sales
17559,Annemarie,Papastamatiou,Sales
17559,Annemarie,Papastamatiou,Sales
17573,Berthier,Deverell,Sales
17576,Behnaam,Krybus,Sales
17582,Kauko,Spieker,Sales
17584,Emdad,Coorg,Sales
17586,Lein,Halevi,Sales
17589,Xuejia,Denti,Sales
17625,Prodip,Mandelberg,Sales
17629,Mostafa,Winter,Sales
17647,Vasilis,Swab,Sales
17657,Thanasis,Zucker,Sales
17674,Adib,Braccini,Sales
17677,Mingdong,Ramalingam,Sales
17681,Eran,Schauser,Sales
17683,Bernt,Henders,Sales
17683,Bernt,Henders,Sales
17688,Faiza,Cincotta,Sales
17695,Kazuhiro,Chvatal,Sales
17696,Feiyu,Kusalik,Sales
17699,Radhia,Heping,Sales
17702,Mantis,Passafiume,Sales
17702,Mantis,Passafiume,Sales
17704,Vatsa,Broomell,Sales
17705,Toshimo,Mellouli,Sales
17711,Owen,Katiyar,Sales
17716,Josyula,Vitiello,Sales
17727,Bingning,Picaronny,Sales
17728,Tsuneo,Lienhardt,Sales
17742,Tru,Cappelletti,Sales
17745,Hatem,Schreiter,Sales
17778,Chirstian,Matzov,Sales
17791,Matt,Stifter,Sales
17796,Alejandro,Impagliazzo,Sales
17798,Guangming,Suessmith,Sales
17807,Jianhua,Glowinski,Sales
17815,Shuji,Wissmann,Sales
17816,Toshimo,Kenevan,Sales
17834,Zhilian,Fiutem,Sales
17840,Tonny,Sherertz,Sales
17841,Hilary,Ramaiah,Sales
17849,Mandell,Varker,Sales
17869,Xiaocheng,Prochazka,Sales
17869,Xiaocheng,Prochazka,Sales
17871,Ebbe,Hedayat,Sales
17874,Rutger,Minakawa,Sales
17891,Isaac,Luiz,Sales
17900,Sakthirel,Belinskaya,Sales
17907,Kotesh,Bernini,Sales
17916,Sukumar,Morrin,Sales
17925,Adamantios,Baezner,Sales
17968,Susanna,Murillo,Sales
17973,Sanjit,Beidas,Sales
17973,Sanjit,Beidas,Sales
17986,Oguz,Angelopoulos,Sales
17987,Atreyi,Monkewich,Sales
17995,Oldrich,Vickson,Sales
18006,Vidya,Hanabata,Sales
18006,Vidya,Hanabata,Sales
18013,Jiong,Shanbhogue,Sales
18016,Somnath,Kaminger,Sales
18018,Sasan,Schrooten,Sales
18020,Adhemar,Pelz,Sales
18024,Uzi,Casperson,Sales
18024,Uzi,Casperson,Sales
18030,Jasminko,Brookner,Sales
18061,Francesca,Taubman,Sales
18061,Francesca,Taubman,Sales
18065,Chriss,Wroclawski,Sales
18068,Geoff,Lorie,Sales
18075,Lein,Goodrum,Sales
18080,Satyanarayana,Rosar,Sales
18080,Satyanarayana,Rosar,Sales
18086,Brewster,Szmurlo,Sales
18095,Tse,Puppe,Sales
18099,Kazuhiko,Fendler,Sales
18108,Sanjai,Genin,Sales
18109,Yechiam,Junot,Sales
18123,Kristinn,Hitomi,Sales
18130,Claudi,Cairo,Sales
18134,Ult,Pesch,Sales
18138,Moni,Baezner,Sales
18138,Moni,Baezner,Sales
18155,Dayanand,Danlos,Sales
18181,Gregory,Beerel,Sales
18208,Demin,Irland,Sales
18210,Mabo,Radhakrishnan,Sales
18212,Constantino,Journel,Sales
18223,Gully,Mitchem,Sales
18223,Gully,Mitchem,Sales
18230,Kristian,Dulin,Sales
18237,Limsoon,Tramer,Sales
18242,Shichao,Demian,Sales
18250,Godehard,Orlowski,Sales
18251,Alair,Panangaden,Sales
18261,Shridhar,Baak,Sales
18274,Yefim,Karnin,Sales
18297,Guther,Nastansky,Sales
18310,Ioana,Dalton,Sales
18316,Hongzue,Msuda,Sales
18322,Tonia,Lueh,Sales
18323,Oddvar,Tiemann,Sales
18323,Oddvar,Tiemann,Sales
18327,Sadegh,Alblas,Sales
18333,Munehiro,Plesums,Sales
18362,Pohua,Wolniewicz,Sales
18362,Pohua,Wolniewicz,Sales
18369,Pintsang,Backhouse,Sales
18375,Gian,Debuse,Sales
18376,Wayne,Stranks,Sales
18382,Remko,Mattern,Sales
18393,Wuxu,Aseltine,Sales
18401,Vidya,Itzfeldt,Sales
18402,Bernice,Ritzmann,Sales
18403,Vidya,Morrow,Sales
18407,Marsja,Luit,Sales
18427,Kiyomitsu,Qiwen,Sales
18435,Basim,Covnot,Sales
18438,Chiradeep,Iacovou,Sales
18443,Florina,Swick,Sales
18448,Rosine,Bazelow,Sales
18450,Takahito,Hoppenstand,Sales
18454,Eric,Anido,Sales
18459,Shuzo,Kavanagh,Sales
18468,Kirk,Cunliffe,Sales
18478,Mitsuyuki,Stranks,Sales
18492,Turgut,Brickell,Sales
18503,Mechthild,Marletta,Sales
18511,Pascal,Marzano,Sales
18521,Irene,Dulli,Sales
18532,Joydip,Onuegbe,Sales
18542,Tiina,Anido,Sales
18547,Gladys,Sankaranarayanan,Sales
18571,Xinglin,Flowers,Sales
18573,Zongyan,Baca,Sales
18580,Mabo,Bamford,Sales
18581,Mitsuyuki,Ranai,Sales
18581,Mitsuyuki,Ranai,Sales
18612,Nevin,Sevcikova,Sales
18662,Bouchung,Luck,Sales
18663,Rafols,Sridhar,Sales
18664,Itzchak,Akaboshi,Sales
18666,Hitofumi,Baja,Sales
18666,Hitofumi,Baja,Sales
18671,Shan,Nastansky,Sales
18673,Ohad,Orlowski,Sales
18679,Roded,Lambe,Sales
18681,Rimli,Tibblin,Sales
18701,Mori,Ratnakar,Sales
18706,Debaprosad,Schicker,Sales
18723,Yechezkel,Baumann,Sales
18725,Cullen,Marchegay,Sales
18728,Tzvetan,Luft,Sales
18756,Premal,Narahari,Sales
18769,Kirk,Luit,Sales
18770,Fei,Yurek,Sales
18771,Domenick,Haraldson,Sales
18775,Shay,Akazan,Sales
18782,Fan,Pepe,Sales
18784,Pohua,Hempstead,Sales
18786,Guozhong,Veevers,Sales
18786,Guozhong,Veevers,Sales
18789,Reinhold,Domenig,Sales
18790,Florina,Rahier,Sales
18799,Kshitij,Lunn,Sales
18806,Akhilish,Petereit,Sales
18809,Laurentiu,Munoz,Sales
18811,Cheong,Oxenboll,Sales
18817,Kristin,Xiaoshan,Sales
18832,Pasqua,DiGiano,Sales
18833,Roded,Majewski,Sales
18835,Uwe,Lieblein,Sales
18857,Bogdan,Roison,Sales
18865,Roselyn,Beutelspacher,Sales
18866,Fumiyo,Hettesheimer,Sales
18866,Fumiyo,Hettesheimer,Sales
18888,Sajjan,Stassinopoulos,Sales
18890,Pasqua,Litecky,Sales
18892,Kamakshi,Matzat,Sales
18919,Remco,Stille,Sales
18921,Maren,Radwan,Sales
18927,Muneo,Msuda,Sales
18933,Barun,Panienski,Sales
18943,Anneli,Rando,Sales
18946,Gio,Warwick,Sales
18955,Ziya,Flexer,Sales
18979,Girolamo,Fujisawa,Sales
18979,Girolamo,Fujisawa,Sales
18980,Weiye,Kawashimo,Sales
18986,Pintsang,Babu,Sales
18989,Goh,Quittner,Sales
18994,Leszek,Mitsuhashi,Sales
19006,Martina,Hempstead,Sales
19012,Gal,Panangaden,Sales
19014,Jiafu,Danecki,Sales
19027,Ferdinand,Nanard,Sales
19029,Khosrow,Jiang,Sales
19031,Rosella,Pollock,Sales
19035,Fuqing,Bellone,Sales
19035,Fuqing,Bellone,Sales
19036,Sampalli,Vesna,Sales
19037,Lucien,Bernardeschi,Sales
19042,Rosita,Levergood,Sales
19048,Nikolaus,Radhakrishnan,Sales
19049,Breannda,Picht,Sales
19051,Marek,Cappello,Sales
19052,Perla,Denna,Sales
19076,Hein,Ferretti,Sales
19089,Badri,Ellozy,Sales
19108,Ghassan,Tramer,Sales
19109,Jenwei,Denis,Sales
19113,Persi,Bahr,Sales
19114,Jayson,Pietracaprina,Sales
19120,Giri,Qiwen,Sales
19129,Bowen,Jiafu,Sales
19129,Bowen,Jiafu,Sales
19134,Seongbin,Bakhtari,Sales
19147,Chaitali,Bennis,Sales
19151,Jeanne,Peral,Sales
19154,Inderjeet,Denna,Sales
19160,Tetsurou,Jervis,Sales
19160,Tetsurou,Jervis,Sales
19162,Chinho,Fadgyas,Sales
19192,Yinlin,Schusler,Sales
19194,Uta,Pramanik,Sales
19201,Arto,Sommen,Sales
19202,Tommaso,Munke,Sales
19205,Moto,Sinitsyn,Sales
19206,Wanqing,Pellegrinelli,Sales
19209,Berhard,Encarnacion,Sales
19244,Guenter,Vitiello,Sales
19249,Saniya,Iivonen,Sales
19249,Saniya,Iivonen,Sales
19256,Rosita,Riexinger,Sales
19259,Anoosh,Pelc,Sales
19268,Adit,Papastamatiou,Sales
19293,Elvia,Frezza,Sales
19294,IEEE,Schoegge,Sales
19310,Bouchung,Guerreiro,Sales
19310,Bouchung,Guerreiro,Sales
19318,Xianlong,Halevi,Sales
19318,Xianlong,Halevi,Sales
19328,Yannik,Smeets,Sales
19328,Yannik,Smeets,Sales
19329,Alair,Marletta,Sales
19332,Changho,Khamsi,Sales
19333,Sanjeeva,Schrooten,Sales
19335,Susanta,Khalid,Sales
19343,Heping,Hempstead,Sales
19353,Mayumi,Schaar,Sales
19356,Masato,Prenel,Sales
19356,Masato,Prenel,Sales
19381,Xiahua,Holburn,Sales
19386,Leandro,Peltason,Sales
19393,Boaz,Back,Sales
19394,Charmane,Bahl,Sales
19394,Charmane,Bahl,Sales
19397,Arnd,Diderrich,Sales
19406,Sakthirel,Lindenbaum,Sales
19419,Palash,Bernardeschi,Sales
19422,Florian,Budinsky,Sales
19422,Florian,Budinsky,Sales
19425,Xuejia,Pettey,Sales
19442,Terresa,Perez,Sales
19445,Xinglin,Gecsel,Sales
19453,Baoqiu,Buescher,Sales
19454,Taisook,Hutter,Sales
19467,Mitchel,Ecklund,Sales
19482,Saniya,Riesenhuber,Sales
19487,Huiqun,Cannane,Sales
19488,Maris,Perly,Sales
19493,Caolyn,Tramer,Sales
19501,Kokou,Baranowski,Sales
19503,Jaana,Papsdorf,Sales
19504,Mingsen,Valtorta,Sales
19511,Jamaludin,Fujisaki,Sales
19515,Keiichiro,Gurbaxani,Sales
19516,Shigeu,Malabarba,Sales
19518,Genta,Vieri,Sales
19518,Genta,Vieri,Sales
19543,Chaitali,Perl,Sales
19546,Kwan,Penz,Sales
19565,Zito,Riesenhuber,Sales
19570,Uwe,Kobuchi,Sales
19580,Stein,Tagansky,Sales
19583,Edwin,Veccia,Sales
19583,Edwin,Veccia,Sales
19586,Hirochika,Minakawa,Sales
19602,Sandeepan,Olivero,Sales
19604,Nahla,Cappello,Sales
19612,Chenxi,Erdmenger,Sales
19612,Chenxi,Erdmenger,Sales
19614,Theron,Velasco,Sales
19616,Niranjan,Uchoa,Sales
19617,Mircea,Landherr,Sales
19621,Radhakrishnan,Albarhamtoshy,Sales
19624,Younwoo,Wolniewicz,Sales
19629,Stepehn,Matzke,Sales
19633,Tayeb,Nourani,Sales
19634,Phuoc,Etalle,Sales
19637,Dipayan,Papastamatiou,Sales
19639,Sibyl,Terlouw,Sales
19640,Tonny,Francisci,Sales
19640,Tonny,Francisci,Sales
19644,Jackson,Isaac,Sales
19653,Gay,Crooks,Sales
19661,Sangeeta,Speckmann,Sales
19663,Sverrir,Navazio,Sales
19665,Khalid,Zielinski,Sales
19666,Sugwoo,Keohane,Sales
19667,Munenori,Matzel,Sales
19669,Shem,Honiden,Sales
19674,Mart,Varley,Sales
19675,Isamu,Herath,Sales
19678,Xiping,Plotkin,Sales
19689,Dipankar,Herath,Sales
19708,Ortrud,Biros,Sales
19709,Xiaopeng,Asmuth,Sales
19712,Kristine,Litzler,Sales
19720,Kwangyoen,Maksimenko,Sales
19722,Achilleas,Boudaillier,Sales
19723,Xuejun,Magalhaes,Sales
19724,Visit,Hasham,Sales
19728,Candido,Ramsey,Sales
19737,Harngdar,Cools,Sales
19737,Harngdar,Cools,Sales
19738,Giri,Sury,Sales
19744,Aleksander,Skafidas,Sales
19746,Shiv,Zeidenstein,Sales
19758,Rildo,Birdsall,Sales
19766,Saeed,Munke,Sales
19771,Aral,Katalagarianos,Sales
19776,Kersti,Comellas,Sales
19777,Halsur,Ferretti,Sales
19791,Kankanahalli,Azulay,Sales
19804,Tamiya,Benzmuller,Sales
19814,Subhrajyoti,Rosaz,Sales
19818,Ashish,Ventosa,Sales
19826,Fox,Christ,Sales
19828,Dannz,Maliniak,Sales
19831,Kankanahalli,Begiun,Sales
19839,Tadahiro,Hempstead,Sales
19841,Adil,Straney,Sales
19843,Mohamadou,Peir,Sales
19849,Weicheng,Serre,Sales
19874,Xuejia,Kuzuoka,Sales
19882,Thanasis,Demri,Sales
19900,Honesty,Luon,Sales
19901,Tsvetan,Stasinski,Sales
19904,Mototsugu,Rosenbaum,Sales
19929,Saniya,Katzenelson,Sales
19929,Saniya,Katzenelson,Sales
19931,Satyanarayana,Pettis,Sales
19933,Taizo,Bharadwaj,Sales
19940,Reinhard,Einsfeld,Sales
19943,Shimshon,Schoegge,Sales
19944,Arve,Yamaashi,Sales
19946,Owen,Levasseur,Sales
19950,Jaroslava,Kusakari,Sales
19955,IEEE,Conry,Sales
19955,IEEE,Conry,Sales
19971,Muneo,Lanteri,Sales
19975,Mabry,Geffroy,Sales
19975,Mabry,Geffroy,Sales
19982,Khatoun,Baba,Sales
19984,Zhonghui,Taubenfeld,Sales
19984,Zhonghui,Taubenfeld,Sales
19996,Berni,Chinen,Sales
20002,Jaber,Brender,Sales
20006,Geoff,Birnbaum,Sales
20013,Jaewoo,Lanphier,Sales
20022,Felicidad,Bellone,Sales
20024,Martine,Kambil,Sales
20037,Tse,VanScheik,Sales
20039,Udo,Harbusch,Sales
20042,Margareta,Munck,Sales
20043,Chikara,Adachi,Sales
20048,Moon,Mattern,Sales
20055,Hairong,Swiss,Sales
20059,Pranay,Panwar,Sales
20060,Chrisa,Attimonelli,Sales
20063,Guttorm,Carrere,Sales
20063,Guttorm,Carrere,Sales
20065,Mana,Onuegbe,Sales
20068,Masali,Rouquie,Sales
20069,Guenter,Huhdanpaa,Sales
20075,Mikhail,Oberman,Sales
20083,Subhrajyoti,Merkl,Sales
20091,Janalee,Bach,Sales
20117,Yoshimitsu,Hanabata,Sales
20117,Yoshimitsu,Hanabata,Sales
20119,Josyula,Shigei,Sales
20121,Oldrich,Bazelow,Sales
20130,Xiaoshan,Picco,Sales
20148,Ibibia,Polupanov,Sales
20159,Isamu,Valiente,Sales
20169,Gil,Zuberek,Sales
20170,Emdad,Himler,Sales
20170,Emdad,Himler,Sales
20171,Kazuhira,Murtha,Sales
20181,Thodoros,Wegerle,Sales
20181,Thodoros,Wegerle,Sales
20186,Jianhua,Narahari,Sales
20189,Mark,Nanard,Sales
20189,Mark,Nanard,Sales
20197,Bodo,Braccini,Sales
20218,Ioana,Gihr,Sales
20218,Ioana,Gihr,Sales
20221,Shietung,Munoz,Sales
20222,Baziley,Rettelbach,Sales
20245,Halsur,Fujisawa,Sales
20251,Cristinel,Unno,Sales
